# x xerr y yerr ymodel yresidual
1.092230 0.055705 1.034104 0.113550 0.975880 0.058224
0.625580 0.074215 0.495724 0.082625 0.533660 -0.037936
1.132940 0.055540 1.130314 0.090910 1.014459 0.115855
0.996540 0.029185 0.441224 0.285294 0.885200 -0.443976
0.663230 0.075195 0.738174 0.109910 0.569339 0.168835
1.333800 0.032000 0.807074 0.305785 1.204804 -0.397730
0.113780 0.114675 0.167854 0.112266 0.048654 0.119200
0.623410 0.247355 0.086648 0.283228 0.531604 -0.444956
-0.513850 0.153735 -0.615397 0.106818 -0.546118 -0.069279
-0.383710 0.200505 -0.357881 0.102329 -0.422791 0.064910
-0.654270 0.194325 -0.719844 0.115512 -0.679187 -0.040657
-0.499820 0.189880 -0.658426 0.115597 -0.532822 -0.125603
-0.446370 0.163070 -0.362534 0.106276 -0.482171 0.119637
-0.925010 0.485350 -1.168773 0.200731 -0.935753 -0.233020
-0.502060 0.263585 -0.436580 0.132657 -0.534945 0.098365
-0.468960 0.171280 -0.367311 0.121919 -0.503578 0.136267
-0.774780 0.104550 -0.677790 0.110378 -0.793388 0.115598
-1.472590 0.258515 -1.475628 0.129289 -1.454666 -0.020962
-0.454350 0.164040 -0.432105 0.098641 -0.489733 0.057628
-0.775970 0.221710 -0.575302 0.113614 -0.794516 0.219214
-1.676560 0.186535 -1.506190 0.105902 -1.647958 0.141768
-0.916600 0.258840 -0.953655 0.090979 -0.927783 -0.025872
-0.519100 0.221055 -0.857180 0.131408 -0.551094 -0.306087
-1.322930 0.189125 -1.230189 0.117630 -1.312841 0.082652
-1.835570 0.154705 -1.571977 0.093825 -1.798644 0.226667
-1.474940 0.202300 -1.292314 0.110100 -1.456893 0.164579
-0.710320 0.212125 -0.613424 0.137457 -0.732302 0.118878
-0.434740 0.156265 -0.456064 0.113859 -0.471150 0.015086
-1.378420 0.292865 -1.092917 0.159324 -1.365426 0.272509
-1.922560 0.193715 -1.435094 0.103602 -1.881079 0.445985
-0.373569 0.168390 -0.436707 0.144838 -0.413182 -0.023525
-0.824700 0.252940 -1.170455 0.178643 -0.840694 -0.329760
-1.476290 0.134140 -1.307572 0.099849 -1.458172 0.150600
