# x xerr y yerr ymodel yresidual
-0.838955 0.126130 -1.005590 0.268057 -0.696353 -0.309237
-0.446525 0.115300 -0.999131 0.231305 -0.371298 -0.627833
-0.337005 0.050765 -0.222187 0.112594 -0.280582 0.058394
-0.374525 0.097465 -0.664172 0.240362 -0.311660 -0.352512
0.911305 0.038475 0.790688 0.144429 0.753409 0.037279
-0.526705 0.091915 -0.845744 0.178271 -0.437713 -0.408031
-0.853105 0.135395 -0.902588 0.269700 -0.708074 -0.194514
-0.157285 0.049555 -1.696672 0.548872 -0.131717 -1.564955
-0.178325 0.040450 -0.379676 0.200350 -0.149145 -0.230531
0.454226 0.023770 0.177682 0.095445 0.374804 -0.197122
-0.969485 0.104685 -0.642533 0.144119 -0.804473 0.161940
-1.211075 0.116835 -0.594753 0.095178 -1.004585 0.409832
-0.299205 0.059195 -0.704467 0.338315 -0.249272 -0.455195
-0.602634 0.066580 -0.539735 0.133480 -0.500606 -0.039129
-0.618794 0.107780 -1.001988 0.357322 -0.513992 -0.487996
-0.187515 0.045600 -0.340388 0.183252 -0.156758 -0.183630
-0.276655 0.074540 -0.586553 0.312859 -0.230593 -0.355960
-0.319855 0.058140 -0.405167 0.179197 -0.266376 -0.138791
-0.262725 0.131425 0.199439 0.134874 -0.219055 0.418494
-0.182455 0.108640 -0.321353 0.094476 -0.152566 -0.168787
0.367305 0.042210 0.605546 0.076158 0.302807 0.302739
-1.123185 0.149740 -1.049639 0.229816 -0.931784 -0.117855
0.678865 0.053160 0.741466 0.137313 0.560876 0.180590
-0.289275 0.130240 -0.937321 0.151830 -0.241047 -0.696274
-0.530065 0.108215 -0.676728 0.183582 -0.440495 -0.236233
1.575445 0.023350 1.246588 0.139435 1.303524 -0.056936
1.281446 0.020925 0.928708 0.146235 1.060001 -0.131293
-0.428835 0.054980 -0.683153 0.264828 -0.356646 -0.326507
-0.263675 0.050730 -0.364664 0.190629 -0.219842 -0.144822
-1.036415 0.160055 -0.831267 0.190870 -0.859912 0.028645
-1.010175 0.064895 -1.146245 0.204135 -0.838177 -0.308068
0.104225 0.139350 -0.599798 0.121432 0.084894 -0.684692
-0.037935 0.037400 -0.238417 0.162457 -0.032859 -0.205558
-0.497285 0.068940 -0.667708 0.131389 -0.413344 -0.254364
-0.519355 0.133570 -0.558859 0.378915 -0.431624 -0.127235
0.805845 0.039150 0.515629 0.206468 0.666055 -0.150426
1.187085 0.033025 1.086128 0.110300 0.981841 0.104287
0.235456 0.033465 0.327668 0.089389 0.193594 0.134074
0.656415 0.031370 0.395824 0.159414 0.542280 -0.146456
0.269905 0.037740 0.146375 0.134633 0.222129 -0.075754
0.649446 0.053490 1.082118 0.088415 0.536507 0.545611
-1.207805 0.169295 -0.609141 0.148177 -1.001876 0.392735
-0.277645 0.114265 -0.265345 0.178433 -0.231413 -0.033931
-0.395385 0.101140 -0.991723 0.432883 -0.328939 -0.662784
-0.313765 0.039005 -1.224918 0.384445 -0.261332 -0.963586
-0.293215 0.025620 -0.620545 0.156808 -0.244310 -0.376235
0.788965 0.049260 1.312048 0.055405 0.652073 0.659975
