# id x_refit sx_refit y_refit sy_refit sx_refit2 sy_refit2 covxy_refit corrxy_refit sigxp2 sigyp2 theta
1325 -0.654150 0.151875 -0.904995 0.214485 0.023066 0.046004 0.009712 0.118230 0.049564 0.019506 69.871246
1327 0.422549 0.024230 0.754875 0.053175 0.000587 0.002828 -0.000024 -0.180580 0.002828 0.000587 -89.380203
1328 -0.918771 0.106205 -1.257155 0.273945 0.011280 0.075046 -0.003404 -0.044319 0.075227 0.011098 -86.953224
1329 -0.298930 0.103895 -0.438738 0.357383 0.010794 0.127723 -0.029790 -0.541580 0.134875 0.003642 -76.499626
1332 0.775970 0.023195 1.087555 0.066835 0.000538 0.004467 -0.000050 -0.201440 0.004468 0.000537 -89.267395
1333 0.096700 0.067990 -0.032930 0.249468 0.004623 0.062234 -0.010122 -0.281100 0.063961 0.002896 -80.319542
1336 1.470889 0.018950 1.137825 0.064110 0.000359 0.004110 0.003630 0.681390 0.006321 -0.001852 58.660946
1337 0.511880 0.029795 0.645855 0.177035 0.000888 0.031341 -0.005297 -0.514610 0.032236 -0.000007 -80.409462
1338 0.938789 0.040300 0.943405 0.172460 0.001624 0.029742 -0.000958 -0.323940 0.029775 0.001591 -88.051247
1339 0.262099 0.067050 0.076935 0.197208 0.004496 0.038891 -0.001728 -0.049792 0.038978 0.004409 -87.131447
1340 -0.841391 0.094220 -1.178596 0.266048 0.008877 0.070782 -0.004343 -0.203920 0.071085 0.008574 -86.006844
1343 0.493810 0.048325 0.006297 0.160707 0.002335 0.025827 -0.000274 -0.152050 0.025830 0.002332 -89.330772
1344 1.001989 0.034250 0.565405 0.201535 0.001173 0.040616 -0.000397 -0.059845 0.040620 0.001169 -89.422882
1345 0.075190 0.033880 0.440195 0.041255 0.001148 0.001702 -0.000035 -0.251040 0.001704 0.001146 -86.354500
1346 0.791039 0.077825 0.525365 0.214435 0.006057 0.045982 0.008248 0.165340 0.047619 0.004420 78.775078
1347 -0.089170 0.036950 0.345475 0.041475 0.001365 0.001720 -0.002254 -0.418360 0.003804 -0.000718 -47.250439
1349 0.743500 0.067925 0.734575 0.295200 0.004614 0.087143 -0.009150 -0.357850 0.088145 0.003612 -83.749039
1350 -0.012401 0.056915 0.280095 0.153262 0.003239 0.023489 -0.001039 -0.307100 0.023542 0.003186 -87.069351
1351 -0.288341 0.069085 -0.283867 0.309555 0.004773 0.095824 -0.015657 -0.467480 0.098441 0.002156 -80.510559
1353 0.320220 0.027220 0.346275 0.126833 0.000741 0.016087 0.000107 0.047501 0.016087 0.000740 89.600143
1354 -0.076421 0.057560 0.310415 0.058537 0.003313 0.003427 -0.000079 -0.170810 0.003467 0.003272 -62.804829
1355 0.481549 0.047550 0.725865 0.147710 0.002261 0.021818 -0.000148 -0.045272 0.021819 0.002260 -89.567551
1356 0.251100 0.028100 0.533865 0.095170 0.000790 0.009057 -0.000443 -0.278120 0.009081 0.000766 -86.938980
1357 -0.443581 0.033905 -0.475424 0.178719 0.001150 0.031941 0.019609 0.610600 0.041476 -0.008386 64.068184
1359 0.405970 0.030630 0.566855 0.128970 0.000938 0.016633 -0.000254 -0.133470 0.016637 0.000934 -89.073334
1361 0.388610 0.037325 0.419685 0.201262 0.001393 0.040506 0.002025 0.112010 0.040611 0.001289 87.044586
1362 0.213260 0.088170 -0.004087 0.171861 0.007774 0.029536 0.005963 0.112260 0.031063 0.006247 75.638336
1364 1.051290 0.120350 1.208835 0.415925 0.014484 0.172994 -0.066199 -0.906980 0.197004 -0.009526 -70.064522
1366 -0.187700 0.060825 -0.230884 0.254451 0.003700 0.064745 -0.008270 -0.336310 0.065846 0.002599 -82.420074
1369 0.003400 0.082760 -0.102775 0.297617 0.006849 0.088576 -0.010574 -0.207410 0.089922 0.005503 -82.746010
1370 0.528080 0.044225 0.527955 0.183060 0.001956 0.033511 -0.000716 -0.198190 0.033527 0.001940 -88.701271
1371 0.396970 0.074680 0.376795 0.210557 0.005577 0.044334 -0.000472 -0.013004 0.044340 0.005571 -89.302834
1373 0.325080 0.087235 -0.021947 0.243332 0.007610 0.059210 -0.007696 -0.144540 0.060334 0.006487 -81.695190
1375 -0.207081 0.088385 -0.434573 0.302422 0.007812 0.091459 -0.008127 -0.363400 0.092241 0.007030 -84.501556
1376 0.369329 0.038630 0.330895 0.211419 0.001492 0.044698 0.004508 0.248930 0.045163 0.001027 84.106567
1378 1.114090 0.040600 0.932025 0.056765 0.001648 0.003222 -0.000118 -0.263520 0.003231 0.001640 -85.740768
1379 0.840400 0.071695 1.221565 0.084100 0.005140 0.007073 -0.000330 -0.231900 0.007128 0.005085 -80.580391
1380 0.400330 0.052950 0.398935 0.229435 0.002804 0.052640 0.000152 0.006832 0.052641 0.002803 89.824745
1381 0.322249 0.041690 0.583225 0.115260 0.001738 0.013285 -0.004605 -0.348210 0.014896 0.000127 -70.712578
1383 -1.639161 0.100330 -1.949535 0.284548 0.010066 0.080967 0.012044 0.194640 0.082957 0.008076 80.617638
1384 -1.886920 0.188585 -1.898725 0.275173 0.035564 0.075720 -0.011971 -0.151480 0.079018 0.032266 -74.597816
1386 -1.864851 0.108755 -1.886175 0.269670 0.011828 0.072722 -0.001363 -0.029990 0.072752 0.011797 -88.718674
1387 -1.633050 0.117995 -1.990035 0.281366 0.013923 0.079167 0.002497 0.026593 0.079262 0.013827 87.811798
1389 -2.152101 0.259610 -1.624187 0.187258 0.067397 0.035066 -0.004563 -0.099165 0.068029 0.034434 -7.880699
1390 -1.315490 0.291075 -1.059013 0.267393 0.084725 0.071499 0.001733 0.020947 0.084948 0.071276 7.342614
1391 -1.895360 0.167785 -2.176985 0.321060 0.028152 0.103080 -0.012122 -0.102290 0.104992 0.026239 -81.035110
1392 -2.283620 0.122445 -2.024395 0.158505 0.014993 0.025124 -0.007097 -0.137060 0.028777 0.011339 -62.759171
1393 -1.567841 0.119855 -1.692912 0.261979 0.014365 0.068633 -0.009338 -0.141360 0.070195 0.012803 -80.504623
1394 -1.667030 0.149940 -1.766155 0.272985 0.022482 0.074521 -0.000201 -0.002776 0.074521 0.022481 -89.778511
