# id outlier x sx y sy covxy corrxy
452 0 10.067200 0.042700 1.594730 0.130455 -0.003083 -0.487570
453 0 7.725660 0.176370 -0.564959 0.282349 -0.040231 -0.636760
454 0 7.409740 0.106300 -0.886763 0.136076 -0.009730 -0.554980
455 0 8.088680 0.128930 -0.512951 0.210006 -0.017587 -0.622100
456 0 8.120210 0.113110 -0.474831 0.154776 -0.011940 -0.648660
457 0 9.569770 0.033885 1.191580 0.092080 -0.002332 -0.731920
458 0 9.885770 0.042800 1.464940 0.165460 -0.004151 -0.616830
460 0 8.724980 0.068120 0.782277 0.079604 -0.004030 -0.786550
462 0 8.592820 0.030350 -0.485193 0.364561 0.002051 0.135590
463 0 8.076690 0.135120 -0.884617 0.214913 -0.000377 -0.010700
464 0 9.335060 0.067280 -0.039771 0.395036 0.017265 0.614360
465 0 8.364540 0.050935 -0.155760 0.182063 -0.008134 -0.722380
467 0 7.940620 0.132810 -0.593775 0.289016 -0.030121 -0.601710
469 0 8.440980 0.107595 0.576883 0.093900 -0.007626 -0.770300
470 0 8.342910 0.085330 -0.421092 0.112377 -0.001859 -0.175590
471 0 8.127670 0.087410 -0.030520 0.138469 -0.009644 -0.726820
472 0 7.652160 0.164840 -0.628571 0.201460 -0.027089 -0.696850
474 0 7.937980 0.072230 -0.457344 0.223449 -0.010645 -0.589640
475 0 8.557910 0.103220 -0.238775 0.156600 -0.001472 -0.084115
476 0 7.596590 0.121455 0.147567 0.071536 -0.007196 -0.804840
477 0 8.804810 0.083175 1.176330 0.052725 -0.004044 -0.871680
478 0 10.581600 0.052100 1.198760 0.118165 -0.007274 -0.624420
479 0 7.923390 0.143620 -0.762123 0.265525 -0.026158 -0.717020
480 0 9.419750 0.032970 0.670694 0.254568 -0.002203 -0.249670
481 0 7.720910 0.122385 -0.469059 0.198667 -0.018467 -0.755490
482 0 8.015620 0.192965 0.558918 0.114776 -0.019016 -0.906690
483 0 8.070490 0.067580 -0.559154 0.194612 -0.000449 -0.032901
484 0 8.094410 0.055040 -0.340515 0.165457 -0.007953 -0.732400
485 0 7.646240 0.063475 -1.033690 0.263882 -0.005829 -0.323850
486 0 9.242570 0.049055 1.225910 0.064550 -0.002792 -0.817550
487 0 7.611180 0.115200 -0.842325 0.189220 -0.011970 -0.444520
488 0 9.345990 0.084855 1.354990 0.133180 -0.009186 -0.703210
489 0 7.897060 0.071355 -0.431565 0.193296 -0.010463 -0.710920
490 0 8.868220 0.019265 -0.099287 0.196703 -0.000636 -0.151190
493 0 8.245180 0.036255 -0.863296 0.266707 0.002651 0.253820
495 0 8.734750 0.035610 0.220068 0.136562 -0.003186 -0.669450
497 0 7.326920 0.174515 -0.703073 0.197741 -0.025187 -0.744520
498 0 7.917780 0.124410 -0.357050 0.183701 -0.020048 -0.727050
499 0 8.611310 0.138985 -0.437143 0.247745 0.012906 0.376320
500 0 9.273630 0.055080 1.259850 0.071010 -0.003245 -0.724000
501 0 7.864590 0.172905 -0.617352 0.381393 -0.037167 -0.448970
503 0 8.325660 0.053215 -0.095563 0.149681 -0.006654 -0.806770
504 0 7.809820 0.102850 -0.721376 0.100694 -0.007813 -0.534910
506 0 8.200890 0.099330 -0.370145 0.289282 -0.013096 -0.347470
507 1 8.786120 0.069505 1.260260 0.042900 -0.002443 -0.781140
508 0 9.472180 0.045325 1.111250 0.121431 -0.004468 -0.785010
509 0 7.586550 0.183155 -0.615687 0.211821 -0.032219 -0.741030
514 0 8.408850 0.077805 0.464780 0.080206 -0.005198 -0.809620
516 0 9.122560 0.046590 0.614444 0.189814 -0.008859 -0.641870
517 0 9.286280 0.083895 1.152630 0.182305 -0.012323 -0.790000
519 0 8.523840 0.100205 0.140299 0.151436 -0.011141 -0.782790
520 0 8.809090 0.027225 0.129468 0.156187 -0.003221 -0.675570
521 0 9.552340 0.061450 1.622450 0.075005 -0.004738 -0.779500
522 0 7.654220 0.271315 -0.381591 0.227168 -0.048816 -0.913720
523 0 8.647550 0.076850 -0.345239 0.234504 0.006462 0.349070
524 0 7.794600 0.083765 -0.611944 0.239806 -0.014031 -0.681560
526 0 9.916820 0.022575 1.165580 0.149030 -0.001426 -0.394700
527 0 8.161440 0.083345 -0.521291 0.245785 -0.003741 -0.165890
528 0 7.192940 0.142685 -0.359766 0.090145 -0.010181 -0.791420
530 1 8.620920 0.032490 -1.039900 0.573292 0.014361 0.678160
532 0 8.245110 0.061945 0.591279 0.054373 -0.002431 -0.740310
533 0 8.959400 0.023500 0.085570 0.235382 -0.002654 -0.467260
534 0 8.232220 0.105645 -0.899779 0.346943 0.004883 0.117190
536 0 8.142050 0.150220 -0.174741 0.260691 -0.027017 -0.477160
537 0 7.961650 0.146320 -0.879892 0.274651 -0.022291 -0.525720
538 0 10.099700 0.027400 1.854260 0.067635 -0.001547 -0.592150
539 0 8.983010 0.060230 1.092580 0.077960 -0.003996 -0.762560
541 0 7.564180 0.116450 -0.659321 0.177179 -0.014328 -0.658220
542 0 8.036100 0.087325 -0.241598 0.176019 -0.011669 -0.635380
544 0 11.085300 0.097050 2.092330 0.173635 -0.017636 -0.944650
545 0 9.386770 0.037015 0.840263 0.120174 -0.002856 -0.611660
546 0 8.472830 0.108135 -0.087346 0.179049 -0.009581 -0.461420
547 0 9.349640 0.054470 1.344700 0.078790 -0.004257 -0.813820
549 1 8.390520 0.126985 -0.875565 0.397148 0.026636 0.566790
551 0 9.465980 0.038915 1.028500 0.136854 -0.002906 -0.459700
553 0 10.071400 0.043550 1.649870 0.132820 -0.004178 -0.651220
554 0 8.136660 0.152090 -0.085470 0.197451 -0.021273 -0.645050
555 0 9.516610 0.068115 1.436310 0.120460 -0.006103 -0.789740
