# x xerr y yerr ymodel yresidual
-1.118665 0.088530 -1.381145 0.228758 -1.070109 -0.311036
0.844595 0.038875 1.061963 0.108830 0.834696 0.227267
0.837626 0.042615 1.048003 0.131625 0.827934 0.220069
0.497095 0.035455 0.641843 0.109775 0.497543 0.144300
-0.675415 0.086695 -0.576277 0.098700 -0.640057 0.063780
-0.921895 0.145115 -0.919822 0.189844 -0.879198 -0.040624
-0.138925 0.060750 0.133473 0.059503 -0.119540 0.253013
0.188766 0.042115 0.434683 0.124645 0.198393 0.236290
0.073475 0.032750 0.090942 0.203192 0.086535 0.004407
-0.640445 0.104050 -0.976732 0.170476 -0.606128 -0.370604
0.174405 0.082260 0.195073 0.234098 0.184460 0.010613
0.022645 0.046960 0.157313 0.120463 0.037219 0.120094
-1.293565 0.150985 -1.591210 0.313424 -1.239802 -0.351408
-1.165315 0.053335 -0.809617 0.150812 -1.115370 0.305753
0.778725 0.072655 1.024223 0.245950 0.770787 0.253436
-0.499265 0.090810 -0.578161 0.254640 -0.469152 -0.109009
-0.261645 0.053505 -0.357701 0.234980 -0.238607 -0.119094
0.037705 0.051995 -0.139716 0.276139 0.051831 -0.191547
0.733195 0.061585 1.020733 0.071360 0.726613 0.294120
-1.451705 0.245155 -0.709188 0.124455 -1.393234 0.684046
-0.061325 0.077150 -0.421945 0.147850 -0.044251 -0.377694
-0.923244 0.164000 -0.929410 0.191247 -0.880508 -0.048903
0.804885 0.104960 0.561103 0.385515 0.796168 -0.235065
0.857326 0.022220 0.890663 0.103680 0.847047 0.043616
-1.492095 0.127740 -1.601313 0.192539 -1.432421 -0.168892
0.204195 0.062320 0.452113 0.135820 0.213363 0.238750
1.135675 0.114800 1.014033 0.212445 1.117110 -0.103077
-1.180085 0.171340 -0.622262 0.097487 -1.129701 0.507439
-0.408555 0.040080 -0.275274 0.112163 -0.381143 0.105869
-0.481105 0.071710 -0.788954 0.249635 -0.451532 -0.337422
-0.502695 0.114485 -0.036306 0.087633 -0.472480 0.436174
0.380405 0.080390 0.402213 0.287430 0.384327 0.017886
0.369175 0.081070 0.550123 0.206175 0.373431 0.176692
-0.686045 0.112045 -0.517307 0.203783 -0.650370 0.133063
-0.034425 0.044175 -0.227227 0.228161 -0.018152 -0.209075
-1.072685 0.090130 -1.384356 0.217341 -1.025499 -0.358857
-0.693954 0.058495 -0.577820 0.187831 -0.658045 0.080224
-1.132995 0.074900 -1.188429 0.218123 -1.084013 -0.104416
-1.338415 0.096355 -1.517005 0.292699 -1.283316 -0.233689
-1.026424 0.083185 -0.834802 0.210008 -0.980615 0.145814
-1.106495 0.141070 -1.179910 0.167177 -1.058302 -0.121608
0.173115 0.086635 0.014305 0.363813 0.183208 -0.168903
-0.337845 0.082250 -0.107142 0.210738 -0.312538 0.205396
-1.798785 0.126190 -1.659913 0.156306 -1.729979 0.070066
-0.779155 0.030320 -0.833273 0.192687 -0.740708 -0.092565
-1.492755 0.110900 -1.778486 0.229690 -1.433061 -0.345425
-0.930825 0.127590 -1.075194 0.202775 -0.887863 -0.187331
-1.040114 0.094385 -1.317556 0.243307 -0.993898 -0.323658
-1.073515 0.068635 -1.119951 0.125104 -1.026304 -0.093647
-0.268825 0.073060 0.101523 0.050382 -0.245573 0.347096
-1.484765 0.175805 -1.350111 0.197122 -1.425309 0.075198
-0.751534 0.040115 -0.883845 0.181715 -0.713910 -0.169935
-0.164675 0.029035 -0.125455 0.154840 -0.144524 0.019069
0.265905 0.074760 0.409603 0.236905 0.273236 0.136367
-1.593885 0.268190 -1.498512 0.224418 -1.531180 0.032668
-0.329415 0.034065 -0.405871 0.160350 -0.304359 -0.101512
0.009895 0.037185 0.182773 0.118623 0.024849 0.157924
-1.301755 0.119305 -1.365490 0.219267 -1.247748 -0.117742
-0.461915 0.026070 -0.460547 0.129839 -0.432914 -0.027633
0.312165 0.039360 0.684643 0.025685 0.318119 0.366524
-0.397355 0.058615 -0.693261 0.109604 -0.370276 -0.322985
0.843195 0.028960 0.797673 0.153370 0.833338 -0.035665
-1.024645 0.088910 -1.275577 0.251242 -0.978889 -0.296688
-0.578325 0.090375 -0.394931 0.239395 -0.545858 0.150927
-0.061035 0.037425 -0.130534 0.228166 -0.043970 -0.086564
-0.445955 0.210320 -0.403356 0.173087 -0.417429 0.014073
-1.517225 0.117300 -1.590577 0.177584 -1.456803 -0.133774
-0.785035 0.069705 -0.985439 0.280120 -0.746413 -0.239026
-0.250175 0.053100 0.068239 0.038498 -0.227478 0.295717
-0.266075 0.187440 -0.686105 0.401657 -0.242905 -0.443200
-0.952295 0.083075 -0.919001 0.170343 -0.908693 -0.010307
-0.809565 0.090100 -1.060902 0.312739 -0.770212 -0.290690
-0.115635 0.050890 -0.101841 0.200537 -0.096944 -0.004897
-0.112595 0.052425 -0.072524 0.210630 -0.093994 0.021470
-1.113075 0.221885 -1.089680 0.236841 -1.064686 -0.024994
-1.038575 0.083205 -1.350650 0.179228 -0.992404 -0.358246
-0.958895 0.293905 -0.765202 0.198865 -0.915096 0.149894
-1.594675 0.231510 -1.338975 0.214134 -1.531947 0.192972
-0.768295 0.192945 -0.865593 0.184596 -0.730172 -0.135421
-2.495115 0.350025 -2.037207 0.184051 -2.405577 0.368370
-0.433425 0.051135 -0.423036 0.268096 -0.405272 -0.017764
-0.512685 0.033025 -0.469056 0.167574 -0.482172 0.013116
-0.444885 0.105055 -0.639733 0.213349 -0.416391 -0.223342
-0.868035 0.086375 -1.194025 0.306376 -0.826942 -0.367083
-2.027415 0.052030 -0.401723 0.278672 -1.951802 1.550079
-1.227845 0.174655 -1.202479 0.190884 -1.176039 -0.026440
